País,Year,Country,Código,FIPS (FZ_Dengue),ISO3166Alpha2 (FZ_Dengue),ISO3166Alpha3 (FZ_Dengue),PAHOCode (FZ_Dengue),Region (FZ_Dengue),RegionLvl0 (FZ_Dengue),RegionLvl1 (FZ_Dengue),RegionLvl2 (FZ_Dengue),RegionLvl3 (FZ_Dengue),Tipo,TIS (FZ_Dengue),WPais (FZ_Dengue),Dengue,Dengue Grave,Letalidad,Muertes,PAHOCodeNum (FZ_Dengue),PopFemale,PopMale,PopTot,Total
Bahamas,2015,Bahamas,44,BF,BS,BHS,BAH,NLC,AMR,LAC,NLC,CAR,Preliminar,BAH,BHS,10,0,0,0,426,203819,188826,392674,10
Bahamas,2016,Bahamas,44,BF,BS,BHS,BAH,NLC,AMR,LAC,NLC,CAR,Preliminar,BAH,BHS,82,0,0,0,426,205705,190211,395951,82
Bahamas,2017,Bahamas,44,BF,BS,BHS,BAH,NLC,AMR,LAC,NLC,CAR,Preliminar,BAH,BHS,14,0,0,0,426,207503,191468,398996,14
Bahamas,2018,Bahamas,44,BF,BS,BHS,BAH,NLC,AMR,LAC,NLC,CAR,Preliminar,BAH,BHS,10,0,0,0,426,209223,192629,401883,10
Bahamas,2019,Bahamas,44,BF,BS,BHS,BAH,NLC,AMR,LAC,NLC,CAR,Preliminar,BAH,BHS,27,0,0,0,426,210798,193712,404530,27
Bahamas,2020,Bahamas,44,BF,BS,BHS,BAH,NLC,AMR,LAC,NLC,CAR,Preliminar,BAH,BHS,3,0,0,0,426,211936,194482,406447,3
Bahamas,2023,Bahamas,44,BF,BS,BHS,BAH,NLC,AMR,LAC,NLC,CAR,Preliminar,BAH,BHS,243,0,0.411522634,1,426,215738,196838,412600,243
Bahamas,2024,Bahamas,44,BF,BS,BHS,BAH,NLC,AMR,LAC,NLC,CAR,Preliminar,BAH,BHS,0,0,,0,426,217309,197859,415203,0
Barbados,1980,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,0,0,,0,427,129974,123548,253548,0
Barbados,1981,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,6,0,0,0,427,130686,123945,254660,6
Barbados,1982,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,99,0,0,0,427,131324,124267,255620,99
Barbados,1983,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,63,0,0,0,427,131924,124527,256483,63
Barbados,1984,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,63,0,0,0,427,132502,124727,257253,63
Barbados,1985,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,0,0,,0,427,133011,124853,257889,0
Barbados,1986,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,0,0,,0,427,133442,124878,258348,0
Barbados,1987,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,78,0,0,0,427,133798,124812,258629,78
Barbados,1988,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,10,0,0,0,427,134049,124656,258739,10
Barbados,1989,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,45,0,0,0,427,134245,124463,258738,45
Barbados,1990,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,236,0,0,0,427,134348,124473,258838,236
Barbados,1991,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,21,0,0,0,427,134596,124758,259377,21
Barbados,1992,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,4,0,0,0,427,135057,125099,260187,4
Barbados,1993,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,1,0,0,0,427,135518,125425,260970,1
Barbados,1994,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,0,0,,0,427,135957,125700,261688,0
Barbados,1995,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,972,2,0.102669405,1,427,136331,125920,262279,974
Barbados,1996,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,130,0,0,0,427,136640,126096,262769,130
Barbados,1997,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,193,3,1.020408163,2,427,136930,126244,263201,196
Barbados,1998,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,852,0,0,0,427,137194,126393,263619,852
Barbados,1999,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,680,8,0.581395349,4,427,137496,126627,264142,688
Barbados,2000,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,744,0,0,0,427,137769,126833,264632,744
Barbados,2001,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,1015,14,0,0,427,138198,127129,265352,1029
Barbados,2002,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,740,0,0,0,427,138819,127583,266428,740
Barbados,2003,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,557,0,0,0,427,139433,128016,267476,557
Barbados,2004,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,349,0,0,0,427,140029,128418,268485,349
Barbados,2005,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,320,0,0,0,427,140622,128801,269447,320
Barbados,2006,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,1,0,0,0,427,141205,129169,270401,1
Barbados,2007,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,0,0,,0,427,141822,129572,271417,0
Barbados,2008,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,1,0,0,0,427,142506,130085,272608,1
Barbados,2009,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,55,0,0,0,427,143170,130572,273767,55
Barbados,2010,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,2910,56,0,0,427,143641,131016,274691,2966
Barbados,2011,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,733,6,0.270635995,2,427,143963,131471,275458,739
Barbados,2012,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,908,4,0.109649123,1,427,144257,131889,276174,912
Barbados,2013,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,2832,16,0.140449438,4,427,144536,132278,276841,2848
Barbados,2014,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,2687,2,0,0,427,144795,132646,277469,2689
Barbados,2015,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,502,1,0.198807157,1,427,145048,132989,278057,503
Barbados,2016,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,1732,,0,0,427,145288,133312,278625,1732
Barbados,2017,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,597,0,0,0,427,145516,133618,279166,597
Barbados,2018,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,67,0,0,0,427,145724,133909,279664,67
Barbados,2019,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,117,0,0,0,427,145931,134197,280156,117
Barbados,2020,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Preliminar,BAR,BRB,1347,5,0.073964497,1,427,146140,134506,280667,1352
Barbados,2021,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Final,BAR,BRB,448,,0,0,427,146341,134810,281178,448
Barbados,2022,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Preliminar,BAR,BRB,339,,0,0,427,146527,135061,281609,339
Barbados,2023,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Preliminar,BAR,BRB,771,0,0,0,427,146685,135258,281971,771
Barbados,2024,Barbados,52,BB,BB,BRB,BAR,NLC,AMR,LAC,NLC,CAR,Preliminar,BAR,BRB,940,0,0,0,427,146822,135438,282284,940
Bermuda,1980,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,26902,26611,53544,0
Bermuda,1981,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,27108,26751,53883,0
Bermuda,1982,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,27350,26943,54311,0
Bermuda,1983,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,27584,27139,54741,0
Bermuda,1984,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,27820,27336,55173,0
Bermuda,1985,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,28035,27530,55585,0
Bermuda,1986,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,28244,27706,55974,0
Bermuda,1987,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,28455,27860,56343,0
Bermuda,1988,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,28680,28020,56718,0
Bermuda,1989,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,28892,28173,57087,0
Bermuda,1990,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,29100,28321,57446,0
Bermuda,1991,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,29340,28483,57847,0
Bermuda,1992,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,29609,28665,58299,0
Bermuda,1993,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,29859,28830,58714,0
Bermuda,1994,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,30080,28986,59082,0
Bermuda,1995,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,30291,29131,59442,0
Bermuda,1996,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,30511,29278,59816,0
Bermuda,1997,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,30747,29428,60201,0
Bermuda,1998,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,30983,29574,60578,0
Bermuda,1999,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,3,0,0,0,429,31213,29720,60954,3
Bermuda,2000,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,31446,29879,61346,0
Bermuda,2001,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,31664,30049,61738,0
"Bonaire, San Eustaquio y Saba",2008,"Bonaire, Saint Eustatius and Saba",535,BQ,BQ,BES,BES,,,,,,Final,BES,BES,0,0,,0,535,8927,9831,18777,0
"Bonaire, San Eustaquio y Saba",2009,"Bonaire, Saint Eustatius and Saba",535,BQ,BQ,BES,BES,,,,,,Final,BES,BES,0,0,,0,535,9191,10267,19489,0
"Bonaire, San Eustaquio y Saba",2010,"Bonaire, Saint Eustatius and Saba",535,BQ,BQ,BES,BES,,,,,,Final,BES,BES,154,12,0.602409639,1,535,9471,10709,20202,166
"Bonaire, San Eustaquio y Saba",2011,"Bonaire, Saint Eustatius and Saba",535,BQ,BQ,BES,BES,,,,,,Final,BES,BES,939,0,0,0,535,9759,11063,20849,939
"Bonaire, San Eustaquio y Saba",2012,"Bonaire, Saint Eustatius and Saba",535,BQ,BQ,BES,BES,,,,,,Final,BES,BES,121,0,0,0,535,10064,11327,21421,121
"Bonaire, San Eustaquio y Saba",2013,"Bonaire, Saint Eustatius and Saba",535,BQ,BQ,BES,BES,,,,,,Final,BES,BES,444,0,0,0,535,10373,11580,21980,444
"Bonaire, San Eustaquio y Saba",2018,"Bonaire, Saint Eustatius and Saba",535,BQ,BQ,BES,BES,,,,,,Preliminar,BES,BES,0,0,,0,535,12001,12919,24945,0
"Bonaire, San Eustaquio y Saba",2019,"Bonaire, Saint Eustatius and Saba",535,BQ,BQ,BES,BES,,,,,,Preliminar,BES,BES,0,0,,0,535,12335,13177,25544,0
"Bonaire, San Eustaquio y Saba",2020,"Bonaire, Saint Eustatius and Saba",535,BQ,BQ,BES,BES,,,,,,Preliminar,BES,BES,0,0,,0,535,12672,13433,26128,0
"Bonaire, San Eustaquio y Saba",2024,"Bonaire, Saint Eustatius and Saba",535,BQ,BQ,BES,BES,,,,,,Preliminar,BES,BES,207,0,0,0,535,13344,13882,27245,207
Nicaragua,1980,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,0,0,,0,468,1660996,1642257,3303284,0
Nicaragua,1981,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,0,0,,0,468,1708651,1688961,3397637,0
Nicaragua,1982,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,0,0,,0,468,1756282,1735572,3491881,0
Nicaragua,1983,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,0,0,,0,468,1803894,1780660,3584585,0
Nicaragua,1984,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,0,0,,0,468,1851277,1823177,3674480,0
Nicaragua,1985,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,17469,7,0.040054932,7,468,1898441,1864535,3763007,17476
Nicaragua,1986,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,484,0,0,0,468,1945658,1906308,3851990,484
Nicaragua,1987,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,64,0,0,0,468,1993145,1948276,3941438,64
Nicaragua,1988,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,203,0,0.492610837,1,468,2041339,1991902,4033267,203
Nicaragua,1989,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,659,0,0,0,468,2090431,2038961,4129421,659
Nicaragua,1990,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,4137,0,0,0,468,2140141,2087635,4227797,4137
Nicaragua,1991,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,1885,0,0,0,468,2190313,2136923,4327268,1885
Nicaragua,1992,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,5495,0,0.072793449,4,468,2240611,2186511,4427150,5495
Nicaragua,1993,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,8938,0,0,0,468,2290744,2235898,4526660,8938
Nicaragua,1994,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,20469,0,0,0,468,2340397,2284811,4625234,20469
Nicaragua,1995,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,17648,806,0,0,468,2389055,2332829,4721905,18454
Nicaragua,1996,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,2694,49,0,0,468,2434954,2377383,4812369,2743
Nicaragua,1997,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,2990,68,0,0,468,2477831,2418077,4895941,3058
Nicaragua,1998,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,12728,432,0.053191489,7,468,2518104,2456397,4974527,13160
Nicaragua,1999,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,9652,749,0.115373522,12,468,2556796,2493033,5049852,10401
Nicaragua,2000,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,6045,636,0.059871277,4,468,2594725,2528447,5123199,6681
Nicaragua,2001,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,1188,458,1.275820170,21,468,2630829,2561886,5192735,1646
Nicaragua,2002,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,1843,157,0.6,12,468,2665351,2593606,5258978,2000
Nicaragua,2003,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,2329,235,0.156006240,4,468,2698829,2624186,5323041,2564
Nicaragua,2004,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,849,93,0.212314225,2,468,2731895,2654277,5386196,942
Nicaragua,2005,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,1381,177,0.770218228,12,468,2767154,2687477,5454655,1558
Nicaragua,2006,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,1246,52,0.077041602,1,468,2805290,2724473,5529786,1298
Nicaragua,2007,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,1113,151,0.949367089,12,468,2844686,2762721,5607425,1264
Nicaragua,2008,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,1356,34,0.359712230,5,468,2885418,2802276,5687717,1390
Nicaragua,2009,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,16980,80,0.064478312,11,468,2927472,2843114,5770611,17060
Nicaragua,2010,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,5122,35,0.174520070,9,468,2970626,2885053,5855708,5157
Nicaragua,2011,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,11874,7,0.008416800,1,468,3014640,2927860,5942527,11881
Nicaragua,2012,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,30174,36,0.016550811,5,468,3059261,2971289,6030582,30210
Nicaragua,2013,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,77028,151,0.025913785,20,468,3104244,3015081,6119353,77179
Nicaragua,2014,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Preliminar,NIC,NIC,35425,0,0,0,468,3149461,3059162,6208650,35425
Nicaragua,2015,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Preliminar,NIC,NIC,49311,15,0.030409926,15,468,3194956,3103594,6298577,49326
Nicaragua,2016,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Final,NIC,NIC,88463,,0.018086658,16,468,3240756,3148427,6389210,88463
Nicaragua,2017,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Preliminar,NIC,NIC,64712,,0.003090617,2,468,3286838,3193638,6480505,64712
Nicaragua,2018,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Preliminar,NIC,NIC,58746,,0.010213461,6,468,3333142,3239037,6572211,58746
Nicaragua,2019,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Preliminar,NIC,NIC,184963,1210,0.016114044,30,468,3379562,3284307,6663900,186173
Nicaragua,2020,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Preliminar,NIC,NIC,53883,70,0.001853465,1,468,3426521,3329318,6755873,53953
Nicaragua,2021,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Preliminar,NIC,NIC,36719,22,0,0,468,3474887,3375600,6850512,36741
Nicaragua,2022,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Preliminar,NIC,NIC,97506,35,0,0,468,3524577,3423759,6948369,97541
Nicaragua,2023,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Preliminar,NIC,NIC,181078,18,0.002208773,4,468,3574291,3471963,7046283,181096
Nicaragua,2024,Nicaragua,558,NU,NI,NIC,NIC,CAI,AMR,LAC,CAI,LAM,Preliminar,NIC,NIC,17338,1,0,0,468,3623197,3519279,7142504,17339
Panamá,1980,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,967098,989843,1956960,0
Panamá,1981,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,990170,1012870,2003071,0
Panamá,1982,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1013793,1036406,2050219,0
Panamá,1983,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1037970,1060479,2098475,0
Panamá,1984,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1062578,1084945,2147555,0
Panamá,1985,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1087437,1109577,2197038,0
Panamá,1986,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1112533,1134374,2246934,0
Panamá,1987,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1137862,1159322,2297208,0
Panamá,1988,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1163392,1184372,2347795,0
Panamá,1989,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1189193,1209296,2398512,0
Panamá,1990,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1215383,1234537,2449939,0
Panamá,1991,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1241771,1260216,2502022,0
Panamá,1992,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,0,0,,0,470,1268288,1286040,2554357,0
Panamá,1993,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,13,0,0,0,470,1295166,1312288,2607474,13
Panamá,1994,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,20469,0,0,0,470,1322375,1338961,2661362,20469
Panamá,1995,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,3077,3,0.032467532,1,470,1349948,1366068,2716043,3080
Panamá,1996,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,811,0,0,0,470,1377909,1393643,2771582,811
Panamá,1997,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,2628,0,0,0,470,1406276,1421670,2827964,2628
Panamá,1998,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,2715,1,0,0,470,1435022,1450098,2885151,2716
Panamá,1999,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,2781,1,0,0,470,1464140,1478925,2943097,2782
Panamá,2000,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,311,3,0,0,470,1493587,1508094,3001703,314
Panamá,2001,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,1531,7,0.065019506,1,470,1523364,1537610,3060993,1538
Panamá,2002,Panama,591,PM,PA,PAN,PAN,CAI,AMR,LAC,CAI,LAM,Final,PAN,PAN,701,5,0,0,470,1553462,1567480,3120967,706
Bermuda,2002,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,31864,30223,62119,0
Bermuda,2003,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,32030,30390,62442,0
Bermuda,2004,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,32161,30528,62718,0
Bermuda,2005,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,2,0,0,0,429,32279,30631,62933,2
Bermuda,2006,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,2,0,0,0,429,32350,30683,63059,2
Bermuda,2007,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,32406,30697,63128,0
Bermuda,2008,Bermuda,60,BD,BM,BMU,BER,NAR,AMR,NAR,NLC,NAR,Final,BER,BMU,0,0,,0,429,32471,30731,63233,0
